Date,Location,Traffic Volume,Vehicle Type,Weather,Temperature,Speed,Accident,Holiday,Congestion Level
2024-09-04,Airport,249,Bus,Cloudy,39,74.0,No,No,Low
2024-09-22,Airport,603,Bus,Sunny,32,52.9,No,No,Low
2024-06-18,North,141,Bus,Sunny,22,73.4,No,No,Low
2024-01-23,South,839,Car,Sunny,23,47.4,No,No,Low
2024-08-05,Industrial,1051,Car,Cloudy,18,40.0,No,No,Medium
2026-06-01,Airport,502,Truck,Cloudy,32,53.9,No,No,Low
2025-07-18,Downtown,750,Car,Rainy,25,46.0,No,No,Medium
2026-03-03,Industrial,628,Bus,Rainy,24,48.9,No,No,Medium
2026-06-26,Industrial,404,Car,Foggy,33,69.8,No,No,Low
2024-07-31,Downtown,886,Bus,Sunny,23,45.6,No,Yes,Low
2025-10-07,Industrial,604,Car,Cloudy,19,62.8,No,No,Low
2024-01-19,Airport,631,Bike,Cloudy,31,50.8,No,No,Low
2025-08-05,Airport,629,Bus,Sunny,24,57.8,No,Yes,Low
2026-06-23,Industrial,1051,Car,Sunny,33,36.0,No,No,Medium
2025-06-19,Industrial,324,Bike,Rainy,37,75.0,No,No,Low
2024-02-05,West,970,Truck,Rainy,40,37.2,No,Yes,High
2026-03-04,North,196,Bus,Sunny,30,67.2,No,No,Low
2026-01-05,Industrial,1053,Car,Cloudy,27,39.9,No,No,Medium
2024-09-14,Industrial,432,Car,Sunny,23,60.7,No,No,Low
2025-06-27,East,650,Truck,Sunny,28,60.0,No,No,Medium
2025-12-13,Airport,905,Bus,Rainy,38,50.8,No,No,Medium
2024-12-03,Airport,859,Truck,Sunny,20,45.6,No,No,Medium
2025-10-19,South,586,Bike,Rainy,26,58.6,No,No,Medium
2025-03-14,West,675,Truck,Cloudy,39,45.0,No,No,Medium
2026-05-28,North,310,Bike,Rainy,36,61.6,No,Yes,Low
2025-02-14,Downtown,682,Bike,Sunny,39,52.7,No,No,Low
2025-05-26,East,206,Truck,Sunny,29,71.8,No,No,Low
2025-03-17,Downtown,1002,Car,Sunny,31,35.9,No,No,Medium
2025-11-30,Downtown,542,Bike,Sunny,23,59.3,No,No,Low
2024-03-11,West,401,Bike,Rainy,24,69.0,No,Yes,Medium
2025-03-12,Airport,360,Bus,Rainy,41,57.6,No,No,Low
2025-02-22,West,943,Truck,Rainy,34,35.3,No,No,High
2024-02-16,Industrial,535,Car,Cloudy,37,52.6,No,No,Low
2024-10-02,Downtown,873,Bike,Cloudy,33,52.1,No,No,Low
2026-05-10,North,329,Truck,Sunny,34,68.8,No,No,Low
2025-04-20,Airport,848,Bike,Rainy,18,53.1,No,No,Medium
2025-08-09,Downtown,1023,Truck,Cloudy,22,31.1,No,No,Medium
2026-01-04,South,422,Bus,Cloudy,25,71.1,Yes,No,Medium
2026-02-20,West,227,Truck,Cloudy,27,69.9,No,No,Low
2025-07-31,Industrial,463,Bike,Cloudy,37,62.5,No,No,Low
2025-06-09,South,761,Bus,Sunny,22,57.6,No,No,Low
2025-12-14,Downtown,279,Bike,Sunny,31,71.8,No,No,Low
2025-01-20,Airport,299,Truck,Sunny,34,74.0,No,No,Low
2025-12-17,East,363,Bus,Rainy,39,59.5,No,No,Medium
2026-03-28,West,552,Bus,Sunny,29,58.9,No,No,Low
2025-09-29,Airport,1138,Car,Rainy,32,33.5,No,No,High
2024-05-01,West,740,Car,Foggy,39,43.4,No,No,Medium
2024-11-19,West,845,Bike,Sunny,32,48.2,No,No,Low
2024-03-13,East,772,Bike,Sunny,35,42.1,No,No,Low
2026-02-05,West,659,Car,Sunny,19,54.6,No,Yes,Low
2025-06-06,Industrial,934,Bike,Sunny,26,48.6,No,No,Medium
2024-07-29,Airport,534,Bus,Foggy,22,62.6,No,No,Low
2024-07-03,Airport,201,Car,Cloudy,35,80.0,No,No,Low
2026-05-17,West,570,Bus,Rainy,18,50.2,No,Yes,Low
2024-02-18,North,781,Bus,Cloudy,30,47.8,No,No,Low
2024-10-08,Industrial,490,Bike,Cloudy,19,62.4,No,No,Low
2025-03-06,East,616,Bike,Rainy,24,61.4,No,No,Low
2026-03-30,North,364,Car,Rainy,24,67.4,No,No,Low
2025-10-09,Airport,289,Truck,Sunny,38,75.4,No,No,Low
2025-09-09,North,838,Truck,Rainy,29,44.5,Yes,No,Medium
2024-03-19,South,715,Bike,Foggy,42,50.4,No,No,Medium
2026-05-21,East,760,Bike,Sunny,42,43.6,No,No,Low
2025-08-19,Airport,460,Bike,Cloudy,22,62.6,No,No,Low
2024-12-31,South,506,Truck,Sunny,18,64.8,No,No,Low
2024-11-01,East,819,Bus,Rainy,42,45.2,No,No,Low
2024-12-29,South,679,Bike,Rainy,39,58.8,No,No,Medium
2024-04-16,West,846,Bus,Rainy,28,47.2,No,No,Medium
2026-04-21,North,891,Truck,Sunny,20,44.4,No,No,Medium
2024-09-10,Airport,849,Bike,Sunny,27,53.0,No,No,Low
2025-02-02,Downtown,499,Truck,Rainy,38,67.0,No,No,Low
2026-01-28,East,449,Car,Sunny,23,57.0,No,No,Low
2025-08-01,Industrial,810,Truck,Rainy,27,54.6,No,No,Medium
2025-12-16,West,480,Truck,Rainy,32,56.8,No,No,Medium
2026-04-09,West,296,Bike,Sunny,24,64.2,No,No,Low
2026-05-23,Industrial,321,Car,Cloudy,23,65.2,No,No,Low
2025-01-21,Downtown,362,Bike,Foggy,18,69.5,No,No,Low
2024-10-11,North,801,Bus,Sunny,37,41.0,No,No,Low
2024-08-01,East,397,Bus,Rainy,18,70.1,No,No,Medium
2024-03-14,Industrial,733,Truck,Sunny,18,48.7,No,No,Low
2026-03-06,East,545,Truck,Rainy,27,62.2,No,No,Low
2024-04-22,North,1219,Bike,Rainy,36,35.2,No,No,High
2025-10-10,West,230,Bus,Cloudy,26,63.8,No,No,Low
2024-08-09,Downtown,785,Bus,Rainy,41,48.6,No,No,Medium
2025-11-30,East,316,Bike,Sunny,36,74.4,No,No,Low
2024-08-27,South,627,Truck,Sunny,39,52.9,No,No,Low
2025-01-01,South,159,Bike,Cloudy,24,65.6,No,No,Low
2024-01-15,South,451,Bus,Sunny,34,70.0,No,No,Low
2025-05-29,Downtown,495,Bike,Foggy,20,54.2,No,No,Low
2024-08-22,West,640,Bike,Sunny,33,60.4,No,No,Low
2024-02-16,East,820,Truck,Sunny,19,39.2,No,No,Medium
2026-06-03,Industrial,423,Bus,Sunny,26,61.1,No,No,Low
2025-02-17,North,898,Bus,Sunny,28,46.1,No,No,Low
2025-11-22,North,697,Truck,Rainy,18,59.1,No,No,Low
2024-04-15,South,842,Truck,Rainy,30,45.3,Yes,No,High
2026-05-19,North,519,Bus,Sunny,28,55.2,Yes,No,Medium
2025-11-11,South,761,Bike,Sunny,41,42.6,No,Yes,Low
2024-04-26,West,331,Truck,Sunny,38,63.8,No,No,Low
2025-01-22,North,947,Bus,Rainy,31,44.1,No,No,Medium
2024-08-09,West,289,Bike,Sunny,31,68.4,No,No,Low
2025-06-08,North,304,Truck,Sunny,29,73.8,No,Yes,Low
2025-10-02,Industrial,419,Truck,Sunny,30,60.2,No,No,Low
2025-02-17,West,639,Car,Sunny,23,53.4,No,No,Medium
2024-03-03,East,598,Truck,Sunny,25,59.1,No,No,Low
2024-10-22,Airport,782,Bike,Sunny,24,53.7,No,No,Low
2026-02-19,West,703,Truck,Rainy,40,47.9,No,No,Medium
2024-04-15,Downtown,451,Bus,Cloudy,31,61.0,No,No,Low
2024-10-04,South,657,Bike,Cloudy,39,58.7,No,No,Low
2025-02-06,North,1057,Truck,Cloudy,37,31.7,No,No,Medium
2024-04-08,Industrial,889,Car,Sunny,24,38.4,No,No,Low
2024-09-07,Airport,88,Bus,Cloudy,23,76.5,No,No,Low
2025-09-20,West,302,Car,Cloudy,36,63.9,No,No,Low
2024-10-19,West,678,Truck,Rainy,38,48.9,No,No,Medium
2026-05-01,East,699,Truck,Sunny,24,58.0,No,No,Low
2026-02-05,Industrial,940,Truck,Sunny,34,37.4,No,No,Medium
2025-10-19,East,191,Truck,Cloudy,39,71.4,No,No,Low
2024-12-02,Downtown,831,Car,Sunny,42,41.8,No,No,Low
2026-03-05,West,350,Truck,Rainy,24,66.0,No,Yes,Low
2024-08-08,East,234,Bike,Cloudy,35,63.6,No,No,Low
2025-07-12,Downtown,196,Car,Foggy,24,72.2,No,No,Medium
2024-04-03,Downtown,97,Truck,Cloudy,20,77.1,No,No,Low
2024-02-09,West,404,Bike,Rainy,35,57.8,No,No,Medium
2025-09-08,South,1059,Bus,Sunny,34,39.6,No,No,Medium
2025-07-20,Downtown,870,Bus,Sunny,33,40.2,No,Yes,Low
2026-05-07,North,530,Bike,Sunny,40,65.8,No,No,Low
2024-07-27,Downtown,826,Truck,Rainy,27,39.0,No,No,Medium
2025-06-17,Downtown,627,Truck,Sunny,38,50.9,No,No,Low
2025-12-14,North,546,Bike,Cloudy,27,52.2,No,No,Low
2025-07-21,Industrial,385,Bike,Sunny,30,65.6,No,No,Low
2024-09-12,Downtown,338,Truck,Sunny,20,68.5,No,Yes,Low
2025-02-24,East,627,Bus,Sunny,29,56.9,No,No,Low
2026-02-14,Industrial,742,Truck,Rainy,27,44.3,No,Yes,Medium
2025-08-20,Industrial,931,Truck,Cloudy,30,50.8,No,No,Medium
2025-09-04,Downtown,798,Truck,Sunny,28,51.1,No,No,Low
2024-08-01,Airport,943,Truck,Rainy,38,48.3,No,No,Medium
2025-02-03,Airport,432,Truck,Sunny,18,55.7,No,Yes,Low
2024-10-28,Downtown,310,Bus,Sunny,31,60.6,No,No,Low
2025-03-31,Downtown,286,Bike,Sunny,42,64.6,No,No,Low
2024-05-24,East,260,Bus,Sunny,39,68.6,No,No,Low
2025-07-19,North,647,Bus,Sunny,22,57.1,No,No,Medium
2025-08-28,Downtown,737,Car,Sunny,26,45.5,No,Yes,Low
2025-01-16,Downtown,310,Bus,Sunny,42,69.6,No,Yes,Low
2024-05-29,West,343,Bus,Rainy,27,69.3,No,Yes,Low
2025-07-23,Airport,50,Bike,Cloudy,18,79.0,No,Yes,Low
2025-09-28,South,956,Bus,Sunny,22,36.8,No,No,Medium
2024-10-21,East,260,Bike,Sunny,19,77.6,No,No,Low
2025-09-16,East,1093,Bus,Rainy,38,35.3,No,No,High
2025-07-25,Industrial,759,Bus,Sunny,40,48.6,No,No,Low
2025-09-02,South,992,Truck,Cloudy,29,41.3,No,No,Low
2025-07-11,West,586,Car,Rainy,38,57.6,No,No,Low
2024-06-05,Airport,487,Bike,Sunny,28,59.5,Yes,Yes,Medium
2025-04-08,East,575,Car,Sunny,20,51.0,No,No,Low
2025-08-24,North,962,Truck,Sunny,33,38.5,No,Yes,High
2026-05-19,South,595,Truck,Cloudy,23,48.2,No,No,Low
2024-10-15,North,282,Bus,Rainy,18,62.7,No,No,Low
2025-12-27,Downtown,531,Truck,Sunny,21,60.8,No,No,Low
2025-04-14,Downtown,477,Bike,Sunny,18,57.9,No,No,Low
2025-04-08,Airport,748,Bus,Sunny,39,53.1,No,No,Low
2024-08-15,Industrial,790,Bus,Cloudy,22,52.4,No,No,Low
2026-06-21,West,709,Car,Sunny,23,47.6,No,No,Low
2024-11-05,East,692,Bus,Rainy,23,50.3,No,No,Medium
2026-05-29,North,566,Bus,Rainy,21,54.4,No,No,Medium
2024-02-16,Airport,851,Truck,Sunny,39,41.0,No,No,Medium
2024-09-02,North,123,Truck,Cloudy,37,68.1,No,No,Low
2024-07-07,Industrial,628,Truck,Sunny,28,54.9,No,No,Low
2024-03-06,South,983,Truck,Foggy,36,36.7,No,No,High
2024-01-01,Industrial,1001,Bus,Sunny,38,46.0,No,No,Medium
2026-02-25,South,273,Bike,Sunny,32,64.1,No,No,Low
2024-10-29,Industrial,792,Car,Rainy,31,53.3,No,No,Medium
2024-02-29,Industrial,689,Bike,Cloudy,18,46.4,No,No,Low
2025-05-03,East,602,Car,Rainy,25,50.9,No,No,Medium
2025-05-04,Industrial,354,Bike,Sunny,31,64.8,No,No,Low
2024-06-03,East,656,Car,Cloudy,22,61.8,No,No,Low
2025-10-24,East,879,Bus,Rainy,22,42.8,No,No,Low
2024-02-11,North,874,Bike,Rainy,42,41.0,No,No,Medium
2025-12-20,North,546,Bus,Sunny,34,56.2,No,No,Low
2025-05-05,South,749,Car,Cloudy,33,44.0,No,No,Low
2024-08-03,Downtown,462,Car,Sunny,30,66.5,No,No,Low
2024-10-26,East,438,Bus,Rainy,33,64.5,No,No,Low
2024-08-13,Airport,825,Truck,Cloudy,37,47.0,No,No,Medium
2025-03-27,West,879,Bike,Sunny,27,39.8,No,No,Low
2024-11-10,North,571,Truck,Sunny,36,61.2,No,No,Low
2024-12-07,Airport,1034,Car,Rainy,31,35.6,No,No,High
2024-08-24,Industrial,556,Car,Cloudy,39,53.8,No,No,Low
2024-05-14,South,711,Bike,Rainy,23,49.6,No,No,Medium
2025-05-20,Airport,753,Car,Sunny,36,45.9,No,No,Low
2024-04-29,Industrial,220,Car,Cloudy,34,72.2,No,No,Low
2025-07-22,Airport,354,Bus,Sunny,40,65.8,No,No,Low
2024-03-06,East,881,Bike,Rainy,31,40.8,No,No,Medium
2025-03-12,Downtown,418,Car,Foggy,18,71.3,No,No,Low
2025-05-30,East,685,Truck,Rainy,42,58.6,No,No,Medium
2025-01-25,North,452,Bike,Cloudy,24,63.9,No,No,Low
2025-09-13,West,1004,Bus,Sunny,26,32.8,No,No,Medium
2026-06-06,South,575,Truck,Rainy,24,49.0,No,No,Low
2024-04-20,East,949,Car,Cloudy,40,35.0,No,No,High
2026-06-17,West,399,Car,Sunny,19,58.0,No,No,Low
2025-02-19,South,756,Car,Cloudy,38,49.8,No,No,Medium
2025-10-23,South,717,Bike,Sunny,37,46.3,No,No,Low
2025-06-12,South,119,Bike,Sunny,26,68.2,No,No,Low
2026-06-28,Downtown,512,Bike,Rainy,40,54.5,No,No,Low
2024-04-05,West,292,Bike,Sunny,21,75.3,No,No,Low
2025-03-25,Industrial,878,Bus,Cloudy,19,36.9,No,No,Medium
2025-07-03,North,507,Truck,Sunny,31,55.7,No,No,Low
2025-01-13,North,569,Bus,Cloudy,23,61.2,No,No,Low
2025-11-06,East,451,Bike,Sunny,35,67.0,No,Yes,Low
2025-07-15,Airport,674,Bus,Sunny,22,51.0,No,No,Low
2026-04-25,East,401,Bike,Sunny,26,67.0,No,No,Low
2024-06-17,Airport,856,Truck,Rainy,18,43.8,No,No,Low
2025-07-02,North,533,Car,Cloudy,40,65.7,No,No,Low
2025-04-11,Downtown,811,Truck,Sunny,38,51.6,No,No,Low
2024-01-02,Downtown,1312,Bike,Rainy,22,27.5,Yes,No,High
2024-07-17,South,1037,Bike,Sunny,41,44.5,Yes,No,High
2024-04-06,East,794,Car,Cloudy,30,53.2,No,No,Low
2026-03-01,Airport,460,Bike,Sunny,39,60.6,No,Yes,Low
2024-10-21,Downtown,1027,Truck,Sunny,22,41.9,No,No,Medium
2026-03-10,North,468,Bus,Sunny,26,53.3,No,No,Low
2024-01-22,South,765,Bike,Cloudy,28,44.4,No,No,Low
2024-12-02,Industrial,491,Car,Sunny,22,52.4,No,No,Low
2024-02-03,South,747,Bus,Cloudy,37,48.1,No,No,Low
2024-11-22,West,676,Bus,Sunny,21,57.0,No,No,Low
2025-08-06,East,754,Bus,Foggy,38,50.8,No,No,Medium
2026-04-11,North,705,Car,Rainy,39,54.8,No,No,Medium
2026-03-08,South,924,Bike,Cloudy,23,39.0,No,No,Medium
2024-01-03,Industrial,933,Bus,Sunny,27,46.7,Yes,No,Medium
2024-11-23,Downtown,636,Truck,Sunny,21,52.6,No,No,Low
2026-06-19,Industrial,459,Bus,Foggy,38,59.6,No,No,Low
2024-04-01,Industrial,268,Car,Cloudy,25,75.3,No,No,Low
2024-04-26,Airport,898,Truck,Rainy,34,46.1,Yes,No,High
2024-03-07,West,388,Bus,Cloudy,19,63.5,No,Yes,Low
2025-03-03,North,179,Bike,Sunny,34,68.8,No,No,Low
2025-06-16,Airport,864,Truck,Rainy,42,37.4,No,No,Medium
2026-01-05,Airport,1129,Car,Sunny,24,33.8,No,No,Medium
2026-06-01,East,478,Bus,Cloudy,22,55.9,No,No,Low
2024-05-23,West,282,Bus,Cloudy,38,63.7,No,No,Low
2026-04-11,East,868,Car,Cloudy,22,43.3,No,No,Low
2024-08-29,West,756,Truck,Sunny,42,55.8,No,No,Low
2024-06-25,North,396,Bike,Sunny,34,62.2,No,No,Low
2025-10-21,East,928,Truck,Sunny,39,34.9,No,No,Medium
2024-10-25,North,850,Truck,Cloudy,37,52.0,No,No,Low
2025-03-20,Airport,507,Bike,Sunny,35,51.7,No,Yes,Low
2024-01-31,South,640,Car,Rainy,30,52.4,No,No,Medium
2024-03-12,Airport,651,Truck,Rainy,35,49.0,No,No,Medium
2025-06-22,Downtown,488,Truck,Rainy,26,57.5,No,Yes,Medium
2025-04-02,South,614,Bike,Foggy,42,53.4,No,No,Low
2024-05-06,North,102,Truck,Cloudy,38,75.9,No,Yes,Low
2025-08-08,Industrial,631,Truck,Sunny,24,52.8,No,No,Low
2025-10-11,East,445,Bus,Rainy,38,58.2,No,Yes,Low
2026-03-15,Industrial,424,Bike,Sunny,29,64.0,No,No,Low
2025-12-15,Airport,885,Car,Rainy,39,49.6,No,No,Medium
2024-09-18,East,469,Bike,Rainy,29,63.2,No,No,Low
2024-10-14,East,463,Bike,Sunny,41,59.5,No,No,Low
2025-07-29,Industrial,621,Truck,Cloudy,31,60.2,No,No,Low
2026-04-29,South,747,Bus,Sunny,33,57.1,No,No,Low
2025-06-04,North,989,Bus,Rainy,37,40.4,No,No,Medium
2024-09-06,West,453,Truck,Rainy,41,54.9,Yes,Yes,Medium
2026-01-08,North,578,Truck,Sunny,19,56.9,No,No,Low
2026-02-15,West,601,Car,Cloudy,33,58.0,No,No,Low
2025-10-12,Industrial,546,Car,Sunny,22,61.2,No,No,Low
2024-12-28,North,235,Car,Sunny,35,68.6,No,No,Low
2024-08-20,East,1073,Truck,Rainy,25,39.1,No,No,High
2024-03-21,Downtown,332,Car,Sunny,26,69.7,No,No,Low
2026-06-25,North,560,Bike,Rainy,39,50.6,No,No,Medium
2025-01-07,West,208,Bus,Cloudy,28,76.7,No,No,Low
2026-03-28,Downtown,684,Bus,Sunny,27,55.6,No,Yes,Low
2026-02-12,Industrial,389,Bike,Cloudy,33,59.4,No,No,Low
2025-04-11,East,824,Truck,Sunny,20,54.0,No,No,Low
2025-03-09,Airport,621,Bus,Rainy,42,63.2,No,No,Medium
2025-06-22,Airport,520,Bike,Sunny,19,58.2,No,Yes,Low
2025-09-09,Downtown,1068,Bus,Rainy,31,30.3,No,No,High
2024-12-09,South,720,Bus,Rainy,41,50.2,No,No,Low
2024-06-26,Airport,623,Bus,Rainy,19,58.1,No,No,Low
2025-11-04,North,626,Car,Sunny,27,51.0,No,No,Medium
2024-06-28,Downtown,566,Bus,Sunny,32,54.4,No,No,Low
2025-09-16,Industrial,367,Truck,Sunny,26,59.3,No,Yes,Low
2026-05-21,Industrial,274,Truck,Sunny,20,66.0,No,No,Low
2025-05-10,Industrial,988,Car,Sunny,21,46.5,No,No,Medium
2024-05-09,Airport,653,Car,Rainy,21,47.9,No,No,Low
2026-01-18,North,338,Bus,Sunny,36,68.5,No,No,Low
2024-08-11,East,753,Bike,Sunny,34,56.9,No,Yes,Low
2025-03-28,South,114,Car,Sunny,28,72.4,No,No,Low
2024-05-14,Industrial,1062,Bus,Cloudy,24,38.5,Yes,No,High
2026-06-20,West,923,Truck,Cloudy,25,36.1,No,No,Medium
2024-01-09,Airport,704,Bus,Sunny,29,45.8,No,No,Medium
2025-12-29,North,792,Bike,Cloudy,25,44.3,No,No,Low
2024-06-25,Airport,697,Truck,Sunny,21,49.1,No,No,Low
2024-01-03,West,867,Bus,Sunny,35,39.3,Yes,No,High
2025-06-19,Airport,922,Bike,Sunny,36,37.1,No,No,Medium
2024-09-08,West,666,Car,Cloudy,38,60.4,No,No,Low
2024-02-17,South,778,Bus,Sunny,19,40.9,No,No,Low
2024-04-26,South,763,Truck,Rainy,35,44.5,No,Yes,Medium
2024-08-09,West,301,Truck,Sunny,42,68.0,No,No,Low
2025-01-05,East,901,Bike,Sunny,21,50.0,No,No,Medium
2025-05-25,East,821,Bike,Rainy,39,52.2,No,No,Medium
2026-05-16,West,650,Truck,Sunny,30,53.0,No,No,Low
2025-01-16,North,898,Bike,Sunny,33,37.1,No,No,Medium
2026-01-16,Industrial,495,Truck,Cloudy,30,67.2,No,No,Low
2024-07-28,Downtown,414,Truck,Foggy,31,64.4,No,No,Low
2025-10-03,South,921,Bus,Sunny,35,41.2,No,No,Medium
2024-09-25,Airport,797,Truck,Sunny,30,55.1,No,No,Low
2024-08-09,West,912,Bus,Sunny,39,42.5,No,No,Medium
2026-01-16,Airport,1235,Car,Rainy,22,25.6,No,No,High
2025-05-09,South,939,Bus,Sunny,30,38.4,No,Yes,High
2024-04-06,East,262,Bus,Sunny,34,63.5,No,No,Low
2024-04-26,West,652,Bike,Cloudy,39,61.9,No,No,Low
2026-05-02,South,354,Bike,Cloudy,22,60.8,No,Yes,Low
2024-10-12,Airport,1090,Truck,Foggy,35,31.4,No,No,Medium
2025-03-19,North,199,Truck,Sunny,24,78.0,No,No,Low
2026-05-02,Airport,647,Bus,Rainy,37,59.1,No,No,Medium
2025-05-14,Downtown,1118,Car,Cloudy,40,28.3,No,No,Medium
2025-06-27,Downtown,742,Car,Rainy,20,53.3,Yes,No,High
2026-03-25,North,388,Car,Sunny,31,63.5,No,No,Low
2025-04-26,South,1069,Truck,Cloudy,40,30.2,Yes,No,High
2025-05-02,West,497,Truck,Rainy,34,65.1,No,No,Low
2025-11-27,West,1019,Car,Sunny,24,35.2,No,No,Medium
2024-11-25,East,856,Truck,Sunny,28,39.8,No,No,Medium
2026-05-02,North,249,Car,Rainy,30,74.0,No,No,Low
2025-08-08,South,624,Truck,Sunny,26,50.0,No,No,Low
2025-02-02,West,762,Bus,Sunny,30,51.5,No,No,Medium
2024-02-17,East,775,Truck,Sunny,22,42.0,No,No,Medium
2026-02-06,Airport,862,Bus,Rainy,24,39.5,No,No,Medium
2025-02-14,Downtown,530,Bus,Sunny,31,65.8,No,No,Low
2024-05-03,North,849,Truck,Foggy,22,43.0,No,No,Medium
2024-04-06,West,436,Bus,Rainy,25,61.6,No,Yes,Low
2024-11-16,Downtown,1029,Car,Cloudy,27,38.8,No,No,Medium
2025-11-16,North,753,Truck,Sunny,40,55.9,No,No,Low
2024-12-25,Downtown,224,Bike,Cloudy,26,72.0,No,No,Low
2024-11-12,North,393,Car,Rainy,38,66.3,No,No,Low
2025-12-01,Downtown,50,Bus,Sunny,42,76.0,No,Yes,Low
2025-01-27,South,419,Bus,Rainy,38,70.2,No,No,Low
2025-12-29,West,434,Bike,Cloudy,25,66.6,No,No,Low
2025-08-05,Airport,937,Car,Cloudy,37,41.5,No,No,Medium
2024-05-09,Industrial,1050,Bus,Sunny,34,38.0,No,No,Medium
2024-07-14,Industrial,1029,Bus,Foggy,21,42.8,No,No,Medium
2025-09-18,Downtown,801,Bike,Rainy,27,45.0,No,No,Medium
2025-09-27,South,871,Truck,Sunny,18,48.2,No,No,Low
2026-02-16,West,311,Truck,Cloudy,38,72.6,No,No,Low
2026-06-13,South,407,Bus,Sunny,30,63.7,No,No,Low
2024-05-07,North,519,Car,Sunny,26,67.2,No,No,Low
2024-08-05,Industrial,980,Bike,Cloudy,32,40.8,No,No,Medium
2024-01-17,Downtown,791,Bike,Rainy,31,42.4,Yes,No,High
2025-09-28,Downtown,624,Car,Foggy,40,57.0,No,No,Medium
2025-05-06,East,497,Truck,Sunny,34,55.1,No,No,Low
2025-05-18,South,912,Bus,Sunny,29,48.5,No,No,Medium
2025-06-13,South,697,Truck,Rainy,31,51.1,No,Yes,Medium
2024-12-17,North,1216,Truck,Rainy,33,28.4,No,No,High
2026-03-31,South,563,Car,Rainy,39,59.5,No,No,Low
2025-03-14,Airport,929,Bike,Rainy,20,41.8,No,No,High
2025-10-24,North,821,Bike,Rainy,24,50.2,No,No,Medium
2024-01-20,Downtown,880,Car,Rainy,30,38.8,No,No,High
2025-10-26,Airport,678,Truck,Cloudy,40,55.9,No,No,Medium
2025-01-20,North,547,Bike,Sunny,41,58.1,No,No,Low
2025-11-27,Industrial,1037,Truck,Sunny,41,37.5,No,No,Medium
2025-07-04,North,1006,Bus,Sunny,33,32.8,No,No,Medium
2026-06-22,East,589,Truck,Sunny,31,61.4,No,No,Low
2025-02-01,East,984,Truck,Cloudy,35,47.6,No,No,Medium
2026-03-13,West,874,Truck,Cloudy,34,41.0,No,No,Medium
2024-12-28,Industrial,546,Bike,Rainy,42,62.2,No,No,Low
2025-03-05,South,790,Car,Sunny,33,51.4,No,No,Low
2024-11-11,South,498,Bus,Sunny,42,58.1,No,Yes,Low
2025-09-28,Airport,357,Car,Cloudy,41,70.7,No,Yes,Low
2025-02-11,West,801,Bus,Sunny,25,50.0,No,No,Low
2025-01-09,North,1180,Bus,Rainy,19,24.8,No,No,High
2024-09-23,Airport,833,Car,Sunny,36,51.7,No,No,Low
2024-03-21,Airport,1286,Bike,Rainy,21,30.6,No,No,High
2024-08-08,Airport,507,Truck,Sunny,33,53.7,No,Yes,Low
2025-10-20,West,583,Bike,Cloudy,36,60.7,No,No,Low
2026-06-25,West,944,Car,Rainy,28,45.2,No,No,Medium
2025-06-23,Downtown,973,Truck,Rainy,18,38.1,No,No,High
2025-03-08,South,772,Truck,Rainy,31,45.1,No,No,Low
2024-09-16,Downtown,754,Bus,Rainy,27,55.8,No,No,Medium
2024-08-06,Airport,623,Car,Sunny,23,56.1,No,No,Low
2026-04-27,North,790,Truck,Cloudy,41,47.4,Yes,No,High
2025-05-07,Airport,661,Truck,Foggy,40,54.6,No,No,Medium
2025-05-05,North,514,Car,Foggy,39,55.4,No,No,Low
2025-06-10,South,1055,Bike,Rainy,24,45.8,No,No,High
2025-01-08,Industrial,708,Car,Cloudy,37,59.7,No,No,Low
2025-12-23,North,562,Bike,Sunny,21,60.5,No,No,Low
2024-07-01,North,293,Car,Cloudy,36,61.3,No,No,Low
2024-07-19,Airport,616,Truck,Rainy,37,52.4,No,No,Low
2025-12-06,West,1149,Bike,Rainy,19,29.0,No,No,High
2024-03-05,North,1023,Bike,Rainy,27,33.1,No,No,High
2024-09-12,Industrial,297,Truck,Sunny,28,66.1,No,No,Low
2026-04-07,Downtown,1098,Bike,Sunny,19,41.1,No,No,Medium
2025-09-20,Industrial,674,Truck,Sunny,31,54.0,No,No,Low
2026-06-26,Airport,920,Bus,Cloudy,37,45.2,No,No,Medium
2024-02-26,Industrial,635,Car,Rainy,18,58.6,No,No,Medium
2025-12-07,Downtown,1061,Car,Rainy,41,33.6,No,No,High
2025-11-11,Airport,570,Car,Sunny,22,51.2,No,No,Low
2024-12-30,North,346,Bike,Rainy,22,64.2,No,No,Low
2025-05-23,Downtown,1124,Car,Sunny,38,38.0,No,No,Medium
2024-05-12,Industrial,889,Bike,Sunny,19,50.4,No,No,Low
2025-07-26,East,364,Bus,Sunny,21,68.4,No,No,Low
2024-10-29,Industrial,263,Car,Sunny,38,65.5,No,No,Low
2025-02-13,Downtown,331,Truck,Cloudy,23,71.8,No,No,Low
2026-05-17,South,545,Bike,Foggy,28,50.2,No,No,Low
2026-06-10,West,386,Truck,Sunny,19,68.6,No,No,Low
2025-10-04,Airport,699,Bus,Sunny,34,56.0,No,No,Low
2025-03-11,West,754,Bus,Sunny,31,45.8,No,No,Medium
2024-01-24,Airport,393,Bus,Cloudy,36,70.3,No,Yes,Low
2026-02-10,Downtown,1052,Bus,Cloudy,41,45.9,No,No,Medium
2026-03-27,North,1060,Bus,Foggy,36,32.6,No,No,High
